국가,차량 모델,연도,월,판매량
서유럽,i20 (BC3),2023,5월,4722
서유럽,i20 (BC3),2023,6월,4607
서유럽,i20 (BC3),2023,7월,4908
서유럽,i20 (BC3),2023,8월,3119
서유럽,i20 (BC3),2023,9월,4747
서유럽,i20 (BC3),2024,10월,4242
서유럽,i20 (BC3),2024,11월,3600
서유럽,i20 (BC3),2024,12월,3395
서유럽,i20 (BC3),2024,1월,3843
서유럽,i20 (BC3),2024,2월,3372
서유럽,i20 (BC3),2024,3월,5506
서유럽,i20 (BC3),2024,4월,5496
서유럽,i20 (BC3),2024,5월,5270
서유럽,i20 (BC3),2024,6월,5266
서유럽,i20 (BC3),2024,7월,4106
서유럽,i20 (BC3),2024,8월,3541
서유럽,i20 (BC3),2024,9월,4922
서유럽,i20 (BC3),2025,10월,3041
서유럽,i20 (BC3),2025,11월,3041
서유럽,i20 (BC3),2025,12월,3041
서유럽,i20 (BC3),2025,1월,4167
서유럽,i20 (BC3),2025,2월,3041
서유럽,i20 (BC3),2025,3월,3041
서유럽,i20 (BC3),2025,4월,3041
서유럽,i20 (BC3),2025,5월,3041
서유럽,i20 (BC3),2025,6월,3041
서유럽,i20 (BC3),2025,7월,3041
서유럽,i20 (BC3),2025,8월,3041
서유럽,i20 (BC3),2025,9월,3041
서유럽,i20 N (BC3 N),2023,10월,592
서유럽,i20 N (BC3 N),2023,11월,597
서유럽,i20 N (BC3 N),2023,12월,634
서유럽,i20 N (BC3 N),2023,1월,202
서유럽,i20 N (BC3 N),2023,2월,194
서유럽,i20 N (BC3 N),2023,3월,600
서유럽,i20 N (BC3 N),2023,4월,360
서유럽,i20 N (BC3 N),2023,5월,444
서유럽,i20 N (BC3 N),2023,6월,342
서유럽,i20 N (BC3 N),2023,7월,298
서유럽,i20 N (BC3 N),2023,8월,379
서유럽,i20 N (BC3 N),2023,9월,663
서유럽,i20 N (BC3 N),2024,10월,72
서유럽,i20 N (BC3 N),2024,11월,48
서유럽,i20 N (BC3 N),2024,12월,53
서유럽,i20 N (BC3 N),2024,1월,641
서유럽,i20 N (BC3 N),2024,2월,521
서유럽,i20 N (BC3 N),2024,3월,947
서유럽,i20 N (BC3 N),2024,4월,562
서유럽,i20 N (BC3 N),2024,5월,456
서유럽,i20 N (BC3 N),2024,6월,340
서유럽,i20 N (BC3 N),2024,7월,242
서유럽,i20 N (BC3 N),2024,8월,167
서유럽,i20 N (BC3 N),2024,9월,110
서유럽,i20 N (BC3 N),2025,10월,30
서유럽,i20 N (BC3 N),2025,11월,30
서유럽,i20 N (BC3 N),2025,12월,30
서유럽,i20 N (BC3 N),2025,1월,30
서유럽,i20 N (BC3 N),2025,2월,30
서유럽,i20 N (BC3 N),2025,3월,30
서유럽,i20 N (BC3 N),2025,4월,30
서유럽,i20 N (BC3 N),2025,5월,30
서유럽,i20 N (BC3 N),2025,6월,30
서유럽,i20 N (BC3 N),2025,7월,30
서유럽,i20 N (BC3 N),2025,8월,30
서유럽,i20 N (BC3 N),2025,9월,30
서유럽,i30 (PD N),2023,10월,405
서유럽,i30 (PD N),2023,11월,390
서유럽,i30 (PD N),2023,12월,451
서유럽,i30 (PD N),2023,1월,408
서유럽,i30 (PD N),2023,2월,320
서유럽,i30 (PD N),2023,3월,506
서유럽,i30 (PD N),2023,4월,431
서유럽,i30 (PD N),2023,5월,474
서유럽,i30 (PD N),2023,6월,289
서유럽,i30 (PD N),2023,7월,281
서유럽,i30 (PD N),2023,8월,241
서유럽,i30 (PD N),2023,9월,434
서유럽,i30 (PD N),2024,10월,32
서유럽,i30 (PD N),2024,11월,15
서유럽,i30 (PD N),2024,12월,38
서유럽,i30 (PD N),2024,1월,493
서유럽,i30 (PD N),2024,2월,369
서유럽,i30 (PD N),2024,3월,878
서유럽,i30 (PD N),2024,4월,630
서유럽,i30 (PD N),2024,5월,455
서유럽,i30 (PD N),2024,6월,623
서유럽,i30 (PD N),2024,7월,106
서유럽,i30 (PD N),2024,8월,69
서유럽,i30 (PD N),2024,9월,58
서유럽,i30 (PD N),2025,10월,15
서유럽,i30 (PD N),2025,11월,15
서유럽,i30 (PD N),2025,12월,15
서유럽,i30 (PD N),2025,1월,24
서유럽,i30 (PD N),2025,2월,15
서유럽,i30 (PD N),2025,3월,15
서유럽,i30 (PD N),2025,4월,15
서유럽,i30 (PD N),2025,5월,15
서유럽,i30 (PD N),2025,6월,15
서유럽,i30 (PD N),2025,7월,15
서유럽,i30 (PD N),2025,8월,15
서유럽,i30 (PD N),2025,9월,15
서유럽,i30 (PD),2023,10월,2689
서유럽,i30 (PD),2023,11월,2983
서유럽,i30 (PD),2023,12월,2557
서유럽,i30 (PD),2023,1월,3348
서유럽,i30 (PD),2023,2월,2848
서유럽,i30 (PD),2023,3월,3549
서유럽,i30 (PD),2023,4월,3083
서유럽,i30 (PD),2023,5월,3064
서유럽,i30 (PD),2023,6월,3300
서유럽,i30 (PD),2023,7월,2765
서유럽,i30 (PD),2023,8월,2188
서유럽,i30 (PD),2023,9월,2885
서유럽,i30 (PD),2024,10월,3326
서유럽,i30 (PD),2024,11월,3151
서유럽,i30 (PD),2024,12월,2616
서유럽,i30 (PD),2024,1월,2695
서유럽,i30 (PD),2024,2월,2910
서유럽,i30 (PD),2024,3월,3392
서유럽,i30 (PD),2024,4월,3294
서유럽,i30 (PD),2024,5월,3376
서유럽,i30 (PD),2024,6월,2799
서유럽,i30 (PD),2024,7월,3166
서유럽,i30 (PD),2024,8월,2323
서유럽,i30 (PD),2024,9월,2920
서유럽,i30 (PD),2025,10월,2188
서유럽,i30 (PD),2025,11월,2188
서유럽,i30 (PD),2025,12월,2188
서유럽,i30 (PD),2025,1월,2276
서유럽,i30 (PD),2025,2월,2188
서유럽,i30 (PD),2025,3월,2188
서유럽,i30 (PD),2025,4월,2188
서유럽,i30 (PD),2025,5월,2188
서유럽,i30 (PD),2025,6월,2188
서유럽,i30 (PD),2025,7월,2188
서유럽,i30 (PD),2025,8월,2188
서유럽,i30 (PD),2025,9월,2188
아시아-기타,Accent (BN7v),2024,10월,1592
아시아-기타,Accent (BN7v),2024,11월,1220
아시아-기타,Accent (BN7v),2024,12월,615
아시아-기타,Accent (BN7v),2024,1월,615
아시아-기타,Accent (BN7v),2024,2월,615
아시아-기타,Accent (BN7v),2024,3월,615
아시아-기타,Accent (BN7v),2024,4월,615
아시아-기타,Accent (BN7v),2024,5월,623
아시아-기타,Accent (BN7v),2024,6월,828
아시아-기타,Accent (BN7v),2024,7월,1557
아시아-기타,Accent (BN7v),2024,8월,1551
아시아-기타,Accent (BN7v),2024,9월,1539
아시아-기타,Accent (BN7v),2025,10월,615
아시아-기타,Accent (BN7v),2025,11월,615
아시아-기타,Accent (BN7v),2025,12월,615
아시아-기타,Accent (BN7v),2025,1월,800
아시아-기타,Accent (BN7v),2025,2월,615
아시아-기타,Accent (BN7v),2025,3월,615
아시아-기타,Accent (BN7v),2025,4월,615
아시아-기타,Accent (BN7v),2025,5월,615
아시아-기타,Accent (BN7v),2025,6월,615
아시아-기타,Accent (BN7v),2025,7월,615
아시아-기타,Accent (BN7v),2025,8월,615
아시아-기타,Accent (BN7v),2025,9월,615
아시아-기타,Accent (HCv),2023,10월,1746
아시아-기타,Accent (HCv),2023,11월,1737
아시아-기타,Accent (HCv),2023,12월,1062
아시아-기타,Accent (HCv),2023,1월,891
아시아-기타,Accent (HCv),2023,2월,1571
아시아-기타,Accent (HCv),2023,3월,1670
아시아-기타,Accent (HCv),2023,4월,933
아시아-기타,Accent (HCv),2023,5월,1525
아시아-기타,Accent (HCv),2023,6월,785
아시아-기타,Accent (HCv),2023,7월,981
아시아-기타,Accent (HCv),2023,8월,1338
아시아-기타,Accent (HCv),2023,9월,1335
아시아-기타,Accent (HCv),2024,10월,4
아시아-기타,Accent (HCv),2024,11월,4
아시아-기타,Accent (HCv),2024,12월,4
아시아-기타,Accent (HCv),2024,1월,896
아시아-기타,Accent (HCv),2024,2월,775
아시아-기타,Accent (HCv),2024,3월,1178
아시아-기타,Accent (HCv),2024,4월,357
아시아-기타,Accent (HCv),2024,5월,4
아시아-기타,Accent (HCv),2024,6월,4
아시아-기타,Accent (HCv),2024,7월,4
아시아-기타,Accent (HCv),2024,8월,4
아시아-기타,Accent (HCv),2024,9월,4
아시아-기타,Accent (HCv),2025,10월,4
아시아-기타,Accent (HCv),2025,11월,4
아시아-기타,Accent (HCv),2025,12월,4
아시아-기타,Accent (HCv),2025,1월,4
아시아-기타,Accent (HCv),2025,2월,4
아시아-기타,Accent (HCv),2025,3월,4
아시아-기타,Accent (HCv),2025,4월,4
아시아-기타,Accent (HCv),2025,5월,4
아시아-기타,Accent (HCv),2025,6월,4
아시아-기타,Accent (HCv),2025,7월,4
아시아-기타,Accent (HCv),2025,8월,4
아시아-기타,Accent (HCv),2025,9월,4
아시아-기타,County (CSv),2025,10월,66
아시아-기타,County (CSv),2025,11월,66
아시아-기타,County (CSv),2025,12월,66
아시아-기타,County (CSv),2025,1월,66
아시아-기타,County (CSv),2025,2월,66
아시아-기타,County (CSv),2025,3월,66
아시아-기타,County (CSv),2025,4월,66
아시아-기타,County (CSv),2025,5월,66
아시아-기타,County (CSv),2025,6월,66
아시아-기타,County (CSv),2025,7월,66
아시아-기타,County (CSv),2025,8월,66
아시아-기타,County (CSv),2025,9월,66
아시아-기타,Creta (SU2id),2023,10월,493
아시아-기타,Creta (SU2id),2023,11월,630
아시아-기타,Creta (SU2id),2023,12월,447
아시아-기타,Creta (SU2id),2023,1월,610
아시아-기타,Creta (SU2id),2023,2월,680
아시아-기타,Creta (SU2id),2023,3월,1052
아시아-기타,Creta (SU2id),2023,4월,429
아시아-기타,Creta (SU2id),2023,5월,999
아시아-기타,Creta (SU2id),2023,6월,559
아시아-기타,Creta (SU2id),2023,7월,262
아시아-기타,Creta (SU2id),2023,8월,212
아시아-기타,Creta (SU2id),2023,9월,72
아시아-기타,Creta (SU2id),2024,10월,323
아시아-기타,Creta (SU2id),2024,11월,108
아시아-기타,Creta (SU2id),2024,12월,1066
아시아-기타,Creta (SU2id),2024,1월,1013
아시아-기타,Creta (SU2id),2024,2월,877
아시아-기타,Creta (SU2id),2024,3월,584
아시아-기타,Creta (SU2id),2024,4월,220
아시아-기타,Creta (SU2id),2024,5월,193
아시아-기타,Creta (SU2id),2024,6월,429
아시아-기타,Creta (SU2id),2024,7월,346
아시아-기타,Creta (SU2id),2024,8월,449
아시아-기타,Creta (SU2id),2024,9월,393
아시아-기타,Creta (SU2id),2025,10월,72
아시아-기타,Creta (SU2id),2025,11월,72
아시아-기타,Creta (SU2id),2025,12월,72
아시아-기타,Creta (SU2id),2025,1월,634
아시아-기타,Creta (SU2id),2025,2월,72
아시아-기타,Creta (SU2id),2025,3월,72
아시아-기타,Creta (SU2id),2025,4월,72
아시아-기타,Creta (SU2id),2025,5월,72
아시아-기타,Creta (SU2id),2025,6월,72
아시아-기타,Creta (SU2id),2025,7월,72
아시아-기타,Creta (SU2id),2025,8월,72
아시아-기타,Creta (SU2id),2025,9월,72
아시아-기타,Creta (SU2v),2023,10월,724
아시아-기타,Creta (SU2v),2023,11월,803
아시아-기타,Creta (SU2v),2023,12월,454
아시아-기타,Creta (SU2v),2023,1월,230
아시아-기타,Creta (SU2v),2023,2월,230
아시아-기타,Creta (SU2v),2023,3월,230
아시아-기타,Creta (SU2v),2023,4월,230
아시아-기타,Creta (SU2v),2023,5월,567
아시아-기타,Creta (SU2v),2023,6월,1148
아시아-기타,Creta (SU2v),2023,7월,654
아시아-기타,Creta (SU2v),2023,8월,464
아시아-기타,Creta (SU2v),2023,9월,230
아시아-기타,Creta (SU2v),2024,10월,958
아시아-기타,Creta (SU2v),2024,11월,988
아시아-기타,Creta (SU2v),2024,12월,444
아시아-기타,Creta (SU2v),2024,1월,388
아시아-기타,Creta (SU2v),2024,2월,316
아시아-기타,Creta (SU2v),2024,3월,821
아시아-기타,Creta (SU2v),2024,4월,570
아시아-기타,Creta (SU2v),2024,5월,660
아시아-기타,Creta (SU2v),2024,6월,563
아시아-기타,Creta (SU2v),2024,7월,684
아시아-기타,Creta (SU2v),2024,8월,694
아시아-기타,Creta (SU2v),2024,9월,663
아시아-기타,Creta (SU2v),2025,10월,230
아시아-기타,Creta (SU2v),2025,11월,230
아시아-기타,Creta (SU2v),2025,12월,230
아시아-기타,Creta (SU2v),2025,1월,812
아시아-기타,Creta (SU2v),2025,2월,230
아시아-기타,Creta (SU2v),2025,3월,230
아시아-기타,Creta (SU2v),2025,4월,230
아시아-기타,Creta (SU2v),2025,5월,230
아시아-기타,Creta (SU2v),2025,6월,230
아시아-기타,Creta (SU2v),2025,7월,230
아시아-기타,Creta (SU2v),2025,8월,230
아시아-기타,Creta (SU2v),2025,9월,230
아시아-기타,Elantra (CN7v),2023,10월,211
아시아-기타,Elantra (CN7v),2023,11월,175
아시아-기타,Elantra (CN7v),2023,12월,45
아시아-기타,Elantra (CN7v),2023,1월,57
아시아-기타,Elantra (CN7v),2023,2월,147
아시아-기타,Elantra (CN7v),2023,3월,297
아시아-기타,Elantra (CN7v),2023,4월,290
아시아-기타,Elantra (CN7v),2023,5월,332
아시아-기타,Elantra (CN7v),2023,6월,53
아시아-기타,Elantra (CN7v),2023,7월,172
아시아-기타,Elantra (CN7v),2023,8월,222
아시아-기타,Elantra (CN7v),2023,9월,157
아시아-기타,Elantra (CN7v),2024,10월,115
아시아-기타,Elantra (CN7v),2024,11월,66
아시아-기타,Elantra (CN7v),2024,12월,65
아시아-기타,Elantra (CN7v),2024,1월,151
아시아-기타,Elantra (CN7v),2024,2월,90
아시아-기타,Elantra (CN7v),2024,3월,87
아시아-기타,Elantra (CN7v),2024,4월,130
아시아-기타,Elantra (CN7v),2024,5월,255
아시아-기타,Elantra (CN7v),2024,6월,223
아시아-기타,Elantra (CN7v),2024,7월,123
아시아-기타,Elantra (CN7v),2024,8월,41
아시아-기타,Elantra (CN7v),2024,9월,227
아시아-기타,Elantra (CN7v),2025,10월,41
아시아-기타,Elantra (CN7v),2025,11월,41
아시아-기타,Elantra (CN7v),2025,12월,41
아시아-기타,Elantra (CN7v),2025,1월,119
아시아-기타,Elantra (CN7v),2025,2월,41
아시아-기타,Elantra (CN7v),2025,3월,41
아시아-기타,Elantra (CN7v),2025,4월,41
아시아-기타,Elantra (CN7v),2025,5월,41
아시아-기타,Elantra (CN7v),2025,6월,41
아시아-기타,Elantra (CN7v),2025,7월,41
아시아-기타,Elantra (CN7v),2025,8월,41
아시아-기타,Elantra (CN7v),2025,9월,41
아시아-기타,IONIQ5 (NE),2023,10월,687
아시아-기타,IONIQ5 (NE),2023,11월,589
아시아-기타,IONIQ5 (NE),2023,12월,656
아시아-기타,IONIQ5 (NE),2023,1월,242
아시아-기타,IONIQ5 (NE),2023,2월,201
아시아-기타,IONIQ5 (NE),2023,3월,649
아시아-기타,IONIQ5 (NE),2023,4월,950
아시아-기타,IONIQ5 (NE),2023,5월,974
아시아-기타,IONIQ5 (NE),2023,6월,1056
아시아-기타,IONIQ5 (NE),2023,7월,557
아시아-기타,IONIQ5 (NE),2023,8월,496
아시아-기타,IONIQ5 (NE),2023,9월,748
아시아-기타,IONIQ5 (NE),2024,10월,44
아시아-기타,IONIQ5 (NE),2024,11월,77
아시아-기타,IONIQ5 (NE),2024,12월,978
아시아-기타,IONIQ5 (NE),2024,1월,752
아시아-기타,IONIQ5 (NE),2024,2월,236
아시아-기타,IONIQ5 (NE),2024,3월,28
아시아-기타,IONIQ5 (NE),2024,4월,27
아시아-기타,IONIQ5 (NE),2024,5월,11
아시아-기타,IONIQ5 (NE),2024,6월,76
아시아-기타,IONIQ5 (NE),2024,7월,62
아시아-기타,IONIQ5 (NE),2024,8월,92
아시아-기타,IONIQ5 (NE),2024,9월,27
아시아-기타,IONIQ5 (NE),2025,10월,4
아시아-기타,IONIQ5 (NE),2025,11월,4
아시아-기타,IONIQ5 (NE),2025,12월,4
아시아-기타,IONIQ5 (NE),2025,1월,4
아시아-기타,IONIQ5 (NE),2025,2월,4
아시아-기타,IONIQ5 (NE),2025,3월,4
아시아-기타,IONIQ5 (NE),2025,4월,4
아시아-기타,IONIQ5 (NE),2025,5월,4
아시아-기타,IONIQ5 (NE),2025,6월,4
아시아-기타,IONIQ5 (NE),2025,7월,4
아시아-기타,IONIQ5 (NE),2025,8월,4
아시아-기타,IONIQ5 (NE),2025,9월,4
아시아-기타,IONIQ5 (NEid N),2024,10월,28
아시아-기타,IONIQ5 (NEid N),2024,11월,10
아시아-기타,IONIQ5 (NEid N),2024,12월,33
아시아-기타,IONIQ5 (NEid N),2024,1월,10
아시아-기타,IONIQ5 (NEid N),2024,2월,10
아시아-기타,IONIQ5 (NEid N),2024,3월,10
아시아-기타,IONIQ5 (NEid N),2024,4월,10
아시아-기타,IONIQ5 (NEid N),2024,5월,10
아시아-기타,IONIQ5 (NEid N),2024,6월,10
아시아-기타,IONIQ5 (NEid N),2024,7월,10
아시아-기타,IONIQ5 (NEid N),2024,8월,10
아시아-기타,IONIQ5 (NEid N),2024,9월,10
아시아-기타,IONIQ5 (NEid N),2025,10월,10
아시아-기타,IONIQ5 (NEid N),2025,11월,10
아시아-기타,IONIQ5 (NEid N),2025,12월,10
아시아-기타,IONIQ5 (NEid N),2025,1월,10
아시아-기타,IONIQ5 (NEid N),2025,2월,10
아시아-기타,IONIQ5 (NEid N),2025,3월,10
아시아-기타,IONIQ5 (NEid N),2025,4월,10
아시아-기타,IONIQ5 (NEid N),2025,5월,10
아시아-기타,IONIQ5 (NEid N),2025,6월,10
아시아-기타,IONIQ5 (NEid N),2025,7월,10
아시아-기타,IONIQ5 (NEid N),2025,8월,10
아시아-기타,IONIQ5 (NEid N),2025,9월,10
아시아-기타,IONIQ5 (NEv),2023,10월,1
아시아-기타,IONIQ5 (NEv),2023,11월,1
아시아-기타,IONIQ5 (NEv),2023,12월,1
아시아-기타,IONIQ5 (NEv),2023,1월,1
아시아-기타,IONIQ5 (NEv),2023,2월,1
아시아-기타,IONIQ5 (NEv),2023,3월,1
아시아-기타,IONIQ5 (NEv),2023,4월,1
아시아-기타,IONIQ5 (NEv),2023,5월,1
아시아-기타,IONIQ5 (NEv),2023,6월,1
아시아-기타,IONIQ5 (NEv),2023,7월,1
아시아-기타,IONIQ5 (NEv),2023,8월,28
아시아-기타,IONIQ5 (NEv),2023,9월,30
아시아-기타,IONIQ5 (NEv),2024,10월,1
아시아-기타,IONIQ5 (NEv),2024,11월,1
아시아-기타,IONIQ5 (NEv),2024,12월,1
아시아-기타,IONIQ5 (NEv),2024,1월,30
아시아-기타,IONIQ5 (NEv),2024,2월,1
아시아-기타,IONIQ5 (NEv),2024,3월,1
아시아-기타,IONIQ5 (NEv),2024,4월,1
아시아-기타,IONIQ5 (NEv),2024,5월,1
아시아-기타,IONIQ5 (NEv),2024,6월,29
아시아-기타,IONIQ5 (NEv),2024,7월,1
아시아-기타,IONIQ5 (NEv),2024,8월,1
아시아-기타,IONIQ5 (NEv),2024,9월,1
아시아-기타,IONIQ5 (NEv),2025,10월,1
아시아-기타,IONIQ5 (NEv),2025,11월,1
아시아-기타,IONIQ5 (NEv),2025,12월,1
아시아-기타,IONIQ5 (NEv),2025,1월,1
아시아-기타,IONIQ5 (NEv),2025,2월,1
아시아-기타,IONIQ5 (NEv),2025,3월,1
아시아-기타,IONIQ5 (NEv),2025,4월,1
아시아-기타,IONIQ5 (NEv),2025,5월,1
아시아-기타,IONIQ5 (NEv),2025,6월,1
아시아-기타,IONIQ5 (NEv),2025,7월,1
아시아-기타,IONIQ5 (NEv),2025,8월,1
아시아-기타,IONIQ5 (NEv),2025,9월,1
아시아-기타,IONIQ6 (CE),2024,10월,5
아시아-기타,IONIQ6 (CE),2024,11월,7
아시아-기타,IONIQ6 (CE),2024,12월,12
아시아-기타,IONIQ6 (CE),2024,1월,1
아시아-기타,IONIQ6 (CE),2024,2월,1
아시아-기타,IONIQ6 (CE),2024,3월,1
아시아-기타,IONIQ6 (CE),2024,4월,1
아시아-기타,IONIQ6 (CE),2024,5월,1
아시아-기타,IONIQ6 (CE),2024,6월,1
아시아-기타,IONIQ6 (CE),2024,7월,1
아시아-기타,IONIQ6 (CE),2024,8월,1
아시아-기타,IONIQ6 (CE),2024,9월,12
아시아-기타,IONIQ6 (CE),2025,10월,1
아시아-기타,IONIQ6 (CE),2025,11월,1
아시아-기타,IONIQ6 (CE),2025,12월,1
아시아-기타,IONIQ6 (CE),2025,1월,9
아시아-기타,IONIQ6 (CE),2025,2월,1
아시아-기타,IONIQ6 (CE),2025,3월,1
아시아-기타,IONIQ6 (CE),2025,4월,1
아시아-기타,IONIQ6 (CE),2025,5월,1
아시아-기타,IONIQ6 (CE),2025,6월,1
아시아-기타,IONIQ6 (CE),2025,7월,1
아시아-기타,IONIQ6 (CE),2025,8월,1
아시아-기타,IONIQ6 (CE),2025,9월,1
아시아-기타,Kona (OSv),2023,10월,295
아시아-기타,Kona (OSv),2023,11월,295
아시아-기타,Kona (OSv),2023,12월,295
아시아-기타,Kona (OSv),2023,1월,295
아시아-기타,Kona (OSv),2023,2월,295
아시아-기타,Kona (OSv),2023,3월,295
아시아-기타,Kona (OSv),2023,4월,295
아시아-기타,Kona (OSv),2023,5월,295
아시아-기타,Kona (OSv),2023,6월,295
아시아-기타,Kona (OSv),2023,7월,295
아시아-기타,Kona (OSv),2023,8월,295
아시아-기타,Kona (OSv),2023,9월,295
아시아-기타,Kona EV (SX2id EV) ,2024,10월,176
아시아-기타,Kona EV (SX2id EV) ,2024,11월,434
아시아-기타,Kona EV (SX2id EV) ,2024,12월,124
아시아-기타,Kona EV (SX2id EV) ,2024,1월,61
아시아-기타,Kona EV (SX2id EV) ,2024,2월,61
아시아-기타,Kona EV (SX2id EV) ,2024,3월,61
아시아-기타,Kona EV (SX2id EV) ,2024,4월,61
아시아-기타,Kona EV (SX2id EV) ,2024,5월,61
아시아-기타,Kona EV (SX2id EV) ,2024,6월,61
아시아-기타,Kona EV (SX2id EV) ,2024,7월,304
아시아-기타,Kona EV (SX2id EV) ,2024,8월,165
아시아-기타,Kona EV (SX2id EV) ,2024,9월,170
아시아-기타,Kona EV (SX2id EV) ,2025,10월,61
아시아-기타,Kona EV (SX2id EV) ,2025,11월,61
아시아-기타,Kona EV (SX2id EV) ,2025,12월,61
아시아-기타,Kona EV (SX2id EV) ,2025,1월,61
아시아-기타,Kona EV (SX2id EV) ,2025,2월,61
아시아-기타,Kona EV (SX2id EV) ,2025,3월,61
아시아-기타,Kona EV (SX2id EV) ,2025,4월,61
아시아-기타,Kona EV (SX2id EV) ,2025,5월,61
아시아-기타,Kona EV (SX2id EV) ,2025,6월,61
아시아-기타,Kona EV (SX2id EV) ,2025,7월,61
아시아-기타,Kona EV (SX2id EV) ,2025,8월,61
아시아-기타,Kona EV (SX2id EV) ,2025,9월,61
아시아-기타,Kusto (KUv),2023,10월,368
아시아-기타,Kusto (KUv),2023,11월,604
아시아-기타,Kusto (KUv),2023,12월,666
아시아-기타,Kusto (KUv),2023,1월,7
아시아-기타,Kusto (KUv),2023,2월,7
아시아-기타,Kusto (KUv),2023,3월,7
아시아-기타,Kusto (KUv),2023,4월,7
아시아-기타,Kusto (KUv),2023,5월,7
아시아-기타,Kusto (KUv),2023,6월,7
아시아-기타,Kusto (KUv),2023,7월,7
아시아-기타,Kusto (KUv),2023,8월,7
아시아-기타,Kusto (KUv),2023,9월,163
아시아-기타,Kusto (KUv),2024,10월,246
아시아-기타,Kusto (KUv),2024,11월,88
아시아-기타,Kusto (KUv),2024,12월,7
아시아-기타,Kusto (KUv),2024,1월,422
아시아-기타,Kusto (KUv),2024,2월,207
아시아-기타,Kusto (KUv),2024,3월,89
아시아-기타,Kusto (KUv),2024,4월,152
아시아-기타,Kusto (KUv),2024,5월,410
아시아-기타,Kusto (KUv),2024,6월,147
아시아-기타,Kusto (KUv),2024,7월,121
아시아-기타,Kusto (KUv),2024,8월,126
아시아-기타,Kusto (KUv),2024,9월,411
아시아-기타,Kusto (KUv),2025,10월,7
아시아-기타,Kusto (KUv),2025,11월,7
아시아-기타,Kusto (KUv),2025,12월,7
아시아-기타,Kusto (KUv),2025,1월,187
아시아-기타,Kusto (KUv),2025,2월,7
아시아-기타,Kusto (KUv),2025,3월,7
아시아-기타,Kusto (KUv),2025,4월,7
아시아-기타,Kusto (KUv),2025,5월,7
아시아-기타,Kusto (KUv),2025,6월,7
아시아-기타,Kusto (KUv),2025,7월,7
아시아-기타,Kusto (KUv),2025,8월,7
아시아-기타,Kusto (KUv),2025,9월,7
아시아-기타,Mighty (LTv),2023,10월,121
아시아-기타,Mighty (LTv),2023,11월,120
아시아-기타,Mighty (LTv),2023,12월,31
아시아-기타,Mighty (LTv),2023,1월,80
아시아-기타,Mighty (LTv),2023,2월,130
아시아-기타,Mighty (LTv),2023,3월,209
아시아-기타,Mighty (LTv),2023,4월,121
아시아-기타,Mighty (LTv),2023,5월,60
아시아-기타,Mighty (LTv),2023,6월,60
아시아-기타,Mighty (LTv),2023,7월,60
아시아-기타,Mighty (LTv),2023,8월,90
아시아-기타,Mighty (LTv),2023,9월,90
아시아-기타,Mighty (LTv),2024,10월,119
아시아-기타,Mighty (LTv),2024,11월,210
아시아-기타,Mighty (LTv),2024,12월,1
아시아-기타,Mighty (LTv),2024,1월,157
아시아-기타,Mighty (LTv),2024,2월,113
아시아-기타,Mighty (LTv),2024,3월,150
아시아-기타,Mighty (LTv),2024,4월,240
아시아-기타,Mighty (LTv),2024,5월,90
아시아-기타,Mighty (LTv),2024,6월,153
아시아-기타,Mighty (LTv),2024,7월,71
아시아-기타,Mighty (LTv),2024,8월,198
아시아-기타,Mighty (LTv),2024,9월,93
아시아-기타,Mighty (LTv),2025,10월,1
아시아-기타,Mighty (LTv),2025,11월,1
아시아-기타,Mighty (LTv),2025,12월,1
아시아-기타,Mighty (LTv),2025,1월,129
아시아-기타,Mighty (LTv),2025,2월,1
아시아-기타,Mighty (LTv),2025,3월,1
아시아-기타,Mighty (LTv),2025,4월,1
아시아-기타,Mighty (LTv),2025,5월,1
아시아-기타,Mighty (LTv),2025,6월,1
아시아-기타,Mighty (LTv),2025,7월,1
아시아-기타,Mighty (LTv),2025,8월,1
아시아-기타,Mighty (LTv),2025,9월,1
아시아-기타,Mighty (QTc),2023,10월,1
아시아-기타,Mighty (QTc),2023,11월,1
아시아-기타,Mighty (QTc),2023,12월,1
아시아-기타,Mighty (QTc),2023,1월,59
아시아-기타,Mighty (QTc),2023,2월,1
아시아-기타,Mighty (QTc),2023,3월,60
아시아-기타,Mighty (QTc),2023,4월,1
아시아-기타,Mighty (QTc),2023,5월,1
아시아-기타,Mighty (QTc),2023,6월,1
아시아-기타,Mighty (QTc),2023,7월,1
아시아-기타,Mighty (QTc),2023,8월,1
아시아-기타,Mighty (QTc),2023,9월,1
아시아-기타,Mighty (QTc),2024,10월,1
아시아-기타,Mighty (QTc),2024,11월,1
아시아-기타,Mighty (QTc),2024,12월,1
아시아-기타,Mighty (QTc),2024,1월,1
아시아-기타,Mighty (QTc),2024,2월,1
아시아-기타,Mighty (QTc),2024,3월,30
아시아-기타,Mighty (QTc),2024,4월,21
아시아-기타,Mighty (QTc),2024,5월,39
아시아-기타,Mighty (QTc),2024,6월,30
아시아-기타,Mighty (QTc),2024,7월,1
아시아-기타,Mighty (QTc),2024,8월,28
아시아-기타,Mighty (QTc),2024,9월,2
아시아-기타,Mighty (QTv),2023,10월,29
아시아-기타,Mighty (QTv),2023,11월,29
아시아-기타,Mighty (QTv),2023,12월,29
아시아-기타,Mighty (QTv),2023,1월,90
아시아-기타,Mighty (QTv),2023,2월,29
아시아-기타,Mighty (QTv),2023,3월,30
